X,Y,Z
-0.00449541674623214,-0.00976657035597377,0.000724523776439715
-0.00423647009462193,-0.00986109132280114,0.00116978053124181
-0.00400595517255818,-0.00991451936227146,0.00160746861205856
-0.00379884521097608,-0.00989067215691486,0.00206237766658562
-0.0037730415073035,-0.00981532629540711,0.00259316173172757
-0.00393887359155397,-0.00968207561447537,0.0031235464190616
-0.00418287198605294,-0.00949203682622195,0.00358971978693257
-0.00442775795170493,-0.00921083543392441,0.00397932839931424
-0.00542341767808026,-0.00875525912925405,0.00453135988632552
-0.00631687101170492,-0.00843748326765415,0.00486470039441195
-0.00710250491938454,-0.00812891954030852,0.0050706203012179
-0.00777131960086164,-0.00777554599695117,0.00524464339453065
-0.00845813773465699,-0.00736322275342572,0.00536317569962658
-0.00905581424161176,-0.00694648576802291,0.00553807326945094
-0.0097331228708276,-0.00637214304017314,0.00582910923674718
-0.0103876258126354,-0.0059541188833507,0.00595910063832594
-0.0110682323013623,-0.00557353798460436,0.00594855188089244
-0.0119050720066988,-0.00525358839731174,0.00584903152301817
-0.0127841545006653,-0.00493419418711106,0.00570308964016973
-0.0137020918974475,-0.00466840132525024,0.00553246060162731
-0.0146502746683213,-0.00451133954999444,0.00537662241203643
-0.0154719410993501,-0.00427355678345321,0.00521773337332532
-0.0163463014189962,-0.004052806473634,0.00509714655784456
-0.0172414865746254,-0.00375717942439325,0.00500817142169893
-0.0182242415468911,-0.00342542712473438,0.00491777141444388
-0.0191709370466288,-0.00313547973860448,0.00482849570857193
-0.0200804257428313,-0.0028389538449825,0.0047202579761893
-0.0208973189109658,-0.00243442610784179,0.00467003603414453
-0.0216343266428811,-0.00227241561226178,0.00445577405020208
-0.0215591923067095,-0.00260753142044835,0.0044038866356526
-0.0215155459928038,-0.00298784158666049,0.00438377658691906
-0.0214615339763056,-0.00337037433836491,0.00431029555803942
-0.0214126751668621,-0.00368913688900142,0.00417995638379629
-0.021405508436281,-0.00399781644370765,0.00397746215131789
-0.0214642203995615,-0.00424236718195014,0.00380200619735656
-0.021652212177248,-0.00452862625961755,0.00358147271740129
-0.0218908101858483,-0.00473890871383517,0.00336599913281462
-0.0222273027627269,-0.00488184294507714,0.00312969770423303
-0.0226030001795692,-0.00497910641964652,0.00288567554478773
-0.0230440127880508,-0.00500878257915238,0.00267723205515505
-0.0234931821481314,-0.0049959359014584,0.00250172133414076
-0.0239499356630035,-0.00496126044018816,0.00232649145382736
-0.0243791343383985,-0.00486648559380344,0.00218840479556695
-0.0247997098000565,-0.00475411675148773,0.00206087072906391
-0.0252200317639965,-0.00463795716547526,0.00194031016033347
-0.0256404220845124,-0.00450059327486854,0.0018163751182808
-0.0260690079196955,-0.00436908466438923,0.0017158867551444
-0.02646487660361,-0.00423077843340334,0.00159218668738839
-0.0266358358818831,-0.00433305439979044,0.00137750673071336
-0.0263985415620379,-0.00452621445232738,0.00131005778364045
-0.026152199708587,-0.00467554147453708,0.00120446307775241
-0.02594360828192,-0.00480013402464891,0.00108684483811984
-0.0257481363221513,-0.00490064963355757,0.000966471834593164
-0.025585163752725,-0.00497989350004868,0.000831599746180265
-0.02542057214319,-0.00502673348305801,0.000642347962727
-0.0253400390623317,-0.00499943632073323,0.000393704451042082
-0.00416219789766734,-0.00987688139014522,0.00033774119786893
-0.00355527359755006,-0.0100954620934024,0.000345481272597908
-0.00293887475712344,-0.0102834439286476,0.000345051826386802
-0.00232291355070558,-0.010474020104847,0.00034082209772154
-0.0016967784450565,-0.0106132744496026,0.000339978408277407
-0.00101872679510135,-0.0107642310469793,0.000346247941394054
-0.00033314312224936,-0.0109076595084758,0.000351865446034373
0.000356269470443269,-0.0110129966983393,0.000352662810277364
0.00102758007958693,-0.0110934920854827,0.000355330038851593
0.00172152783992728,-0.0111818924654404,0.000363009414557231
0.00239675321895434,-0.0112398901866437,0.00036423740489274
0.00308339470240349,-0.0112870245761039,0.000365916231489826
0.0038043229940616,-0.0112770647321327,0.000367942115965469
0.00451412369818987,-0.0112353140546534,0.000378882050869455
0.00520900928156994,-0.0112104045866689,0.000368349116469573
0.00588332641080332,-0.0111763959988281,0.00037991271690627
0.0065896875701569,-0.011060931343069,0.000385596040085513
0.00728518779227312,-0.0109385572334452,0.000371724310355627
0.00800090698441558,-0.0108224131565108,0.000391004181320794
0.00867442550444159,-0.0106706226847149,0.000412939334740072
0.00931925543872282,-0.0104304123081296,0.00091179246794649
0.00938599730743243,-0.0103618659339887,0.00138494146893224
0.00944977306237229,-0.0102905574817815,0.00184428108707821
0.00946435313363104,-0.0102154644434764,0.00224429889654439
0.00949427354286926,-0.0101455683831635,0.00267546144240606
0.00948986068385777,-0.0100487738145071,0.00310199149571366
0.00945843375282016,-0.00992743718448785,0.00350586301258312
0.00939798552782591,-0.00977718986100098,0.00390354872208829
0.00932540078971619,-0.0096112501432605,0.00429951607269828
0.00927722430175785,-0.00939754466395627,0.0047199709715499
0.00920312868090107,-0.00915266743193383,0.00511269562343769
0.0091281429069648,-0.00888679284158653,0.00551815002467695
0.00911372117542772,-0.00860482175435253,0.00588367994486141
0.00904677442050691,-0.00835858962391423,0.00624189062802986
0.00898570969712688,-0.00818860629760982,0.00658137465898636
0.0088874817326884,-0.00802413029332066,0.00689186130109314
0.00877569674651065,-0.00785065372691818,0.00722912163239498
0.008652812274699,-0.00779214539349403,0.00758792442486433
0.00852872693209956,-0.00775696090224524,0.00793633686367904
0.00839732912279811,-0.00761801329969469,0.00820477025719937
0.00785505341212937,-0.00767290639726768,0.00854903924655002
0.00746228394956764,-0.00787326485903544,0.00862572538317423
0.00705024782646558,-0.0080718369465864,0.00870334773091207
0.00664651418777266,-0.00821011874212177,0.00876355393480908
0.0062528469264544,-0.00830377742399965,0.00880751534118691
0.00585354479139127,-0.00841380397564754,0.0087767577073328
0.00547478022141313,-0.00849598880352415,0.00869341962689623
0.00506521111122176,-0.00856242745024274,0.00862085502234234
0.00457530982636649,-0.00869070695351987,0.00842034007371615
0.00415054483751996,-0.0087899295017451,0.00818997758554763
0.00370303004027824,-0.00889477787968323,0.00794945647142089
0.0032338877618157,-0.00895791822098469,0.00774827982273858
0.00278741395036942,-0.00898054831750081,0.0075513573762495
0.00234534558537087,-0.00909313603682853,0.00732465609353454
0.00188246972265525,-0.00921016817525167,0.00713243030161078
0.0014295680318419,-0.00930534432321426,0.00694646783528532
0.00113177794778983,-0.00941819028831851,0.00679620915281258
0.000776028818849142,-0.00952354925737948,0.00656390319144224
0.000263429553470876,-0.00953542161017019,0.00629941760536471
-0.000323386069580563,-0.00947942715136435,0.00610186961299558
-0.000873481310631915,-0.00955818110566852,0.00561277099391824
-0.000909832141593568,-0.00965205016428173,0.00532943087283101
-0.00105839761706788,-0.00971669926490202,0.00506762302152687
-0.00127436894156409,-0.00970455457958264,0.00485985922243561
-0.00150337564835396,-0.00970754773528193,0.0047140022891547
-0.00169287099972431,-0.00973224219135681,0.00454838428060136
-0.00191791084885777,-0.00972905767140853,0.00427769496974702
-0.00214036069257107,-0.00966420491453591,0.00402241074929181
-0.00238400868412218,-0.00963958608512457,0.00374990517971045
-0.00258869283114323,-0.00966484524466598,0.00346210346280199
-0.00276677894476612,-0.0097177708959433,0.00316198309957482
-0.00296269448089419,-0.00977596150944905,0.00287627383861871
-0.00315877578077052,-0.00983119557847795,0.00261874157218981
-0.00329552630745479,-0.00991874292988541,0.00239224271278779
-0.00346199410941795,-0.00996163382476135,0.00213882764836409
-0.00365148961084272,-0.00995923184836924,0.00186006667304422
-0.00382648837610035,-0.00991428183658763,0.00157587484733496
-0.00400586163830595,-0.00985514869941833,0.00129685902029991
-0.00419419025319974,-0.00979108517021725,0.00099163584083352
-0.00446504897340909,-0.00970145799623667,0.000654833572243668
0.00981054578188953,-0.0103823788864485,0.00040479337447844
0.0103150174186795,-0.0102506924562954,0.000371086571012009
0.0109107950216712,-0.0100970992833846,0.00035759799331035
0.0115257433786457,-0.00997460315119903,0.000343884445260864
0.0121384326133269,-0.00988714877197231,0.000339073092382796
0.0127109321437,-0.00983155581950558,0.000332702471242298
0.0132677365273266,-0.00973873294019313,0.000319322945653507
0.013825096768372,-0.0096115869165047,0.0003006558247513
0.0143667166875546,-0.00947687921656622,0.000291683077601096
0.0148979139589604,-0.00934325924012996,0.00028639843877224
0.0154178360677136,-0.00922216799934817,0.000288281328213263
0.0159231160407907,-0.00907458966764426,0.000289354005204864
0.0164534032705221,-0.00890209195553423,0.000292714439723782
0.0169367897716791,-0.00867663473212148,0.000276104864417466
0.0173361026918999,-0.00844810410775247,0.000254369857491559
0.0177020105232784,-0.00822145206841077,0.000226918269706513
0.0180560948035308,-0.00798057884328897,0.00022163262505829
0.0183957028966262,-0.00767464098700637,0.000221192910135668
0.0186774942976865,-0.00730101833884517,0.000206253536798385
0.0188432145505197,-0.00690974834341145,0.000208890766474442
0.0189521096224121,-0.00658412070342543,0.00104921431628537
0.0189270630000844,-0.00651633980232254,0.00175844197978647
0.0188640776734729,-0.00643226306278268,0.00236027565463036
0.0188936786363244,-0.00617987865551934,0.00275366366988007
0.018937279659259,-0.00586251340578136,0.00304474722496522
0.0189756353678508,-0.00548831343657277,0.00352775152813891
0.0190528735900971,-0.00531827781305972,0.00404497900247474
0.0191039643941221,-0.00507189794011562,0.00452012576411128
0.0190545748435541,-0.00477564283186038,0.00513063690315028
0.0189988396805064,-0.0045218266673594,0.00578694032247788
0.0188825286705117,-0.00433357872785979,0.0063210171347398
0.0186050171756741,-0.00428782510358973,0.00667376928071586
0.0182745812880897,-0.00435453425833962,0.00690664885502143
0.0179012762583568,-0.00454698330920762,0.00717416552906491
0.0175276681606616,-0.0048376600412657,0.00729008074087385
0.0172829334516253,-0.00500708509244068,0.00737416968027778
0.0169483463606262,-0.00512291093140858,0.00730772072316089
0.0166585862731,-0.00511045868552981,0.0071516745428084
0.0163948310024234,-0.0050405243926665,0.00698519943323565
0.0159587970806539,-0.0050814403943649,0.00672670169906697
0.015515435565981,-0.00529035316645297,0.00643288831118651
0.0150210004856921,-0.00561147647907993,0.00615654424561033
0.0144065292918615,-0.00585475261185334,0.00582810401064509
0.0136403989549267,-0.00612893001061434,0.00564746233948423
0.0127557420660761,-0.00649686412986301,0.00559686219999077
0.0118442196722762,-0.00668622358450928,0.00582807474758379
0.0111749364121459,-0.00668539513696313,0.0062160691536369
0.0106099660864283,-0.00666907291668915,0.0066512814246195
0.0101939219273663,-0.00671701817917793,0.00707478193509843
0.00987916786131388,-0.00685255187637084,0.00740669759748773
0.00944594984858942,-0.00733126273319354,0.00734479917025011
0.00941334918363274,-0.00762495808846698,0.00704213262779587
0.00941603980391268,-0.0078571882113958,0.00679427721516076
0.00944821157689617,-0.0080861475545377,0.00656377566806878
0.00947007509837385,-0.00833463787631429,0.00626569066925486
0.0094965149257769,-0.00855159339806039,0.00593155597608013
0.0095280949710928,-0.00876729777922093,0.00559156149315222
0.00951529919417532,-0.00898902685640253,0.00524066498642328
0.00948981104806797,-0.00920758055654394,0.00490787350468996
0.00950041685025659,-0.00943281587185032,0.00454551804703159
0.00955740651143046,-0.00960605811151318,0.00416325971422328
0.00962806436982259,-0.00973441738072464,0.00377368613547735
0.0096820135998952,-0.00983714579481592,0.00340140529785671
0.00971373561912484,-0.00994268170345546,0.00304466642668168
0.00970967166616702,-0.0100358076834803,0.00268141786726411
0.00965978751680258,-0.0101095355460429,0.00231156896285807
0.00959851949410177,-0.0101843974975973,0.00196636921010656
0.00951649811066046,-0.0102216587530307,0.00160738930563444
0.00941963863047484,-0.0102907938971227,0.00121490489410665
0.00939035418328978,-0.0104182206820214,0.000813676973898925
0.0164478327412531,-0.00549294771559299,0.000176494069637815
0.016583836045767,-0.0052882059269028,0.000167743530874766
0.0167477179601644,-0.00506680752508711,0.000165225700533301
0.0169108905161103,-0.00482986892776996,0.000152157079088738
0.0170615128183996,-0.00455358155038124,0.000148945467233325
0.017186081099788,-0.00426757112766697,0.000132003714517191
0.0172588696165538,-0.00398964331750104,0.000110410497240167
0.0172876138546348,-0.00370326539568589,0.000100889210227344
0.0173062134978583,-0.00339222377079536,8.66996054972267e-05
0.0173025937636482,-0.00307704028681106,8.08104893552398e-05
0.0173171793857215,-0.00274615360775008,7.87201454671902e-05
0.0173300807397427,-0.00239870109531543,7.91504583072542e-05
0.0173506664887876,-0.00205248360414718,6.93267491673718e-05
0.0173872402756794,-0.0017114504187759,5.80529733580204e-05
0.0173895721930575,-0.0013882741227481,3.38982135924863e-05
0.0173720041688987,-0.00105790154503834,-3.77093356145862e-06
0.0174275842910904,-0.000752552234521701,8.10663130445622e-06
0.0174762375152917,-0.000474062516565935,1.48618981020259e-05
0.0174659196033869,-0.000180613076064381,1.71485367381014e-05
0.0174055886946048,0.000105383899617075,1.51832365323291e-05
0.0166291953483635,0.00384100699109935,0.00144854024168515
0.0165129862679153,0.00411616658979811,0.00192152113794859
0.01614395816501,0.00408747756470012,0.00234437314049118
0.0158146473141746,0.00385212336900965,0.00266266102862488
0.015495814155253,0.00367280677193441,0.00298482674947265
0.0153831144322108,0.00358747485989174,0.00332308365175431
0.0154018619338943,0.00357630265904354,0.00375880666300175
0.0155936147319814,0.00348615937244636,0.00426459059552802
0.015945717034698,0.00356382957899971,0.00473780427295866
0.0163093620272914,0.00368104194451517,0.00525096360684797
0.0166560125387427,0.00387232951127904,0.00579447749207978
0.0169911039486026,0.00414599787103331,0.00634427770828409
0.0172541158603624,0.00449395492825558,0.00684552889616765
0.0174490833002846,0.0048729436128989,0.00730340479852193
0.0176195737905139,0.00526464956463746,0.00773611563191779
0.0178669203065496,0.00560793302109794,0.00814571250954744
0.0181659540108002,0.00579282005698978,0.00856824253135424
0.0184571268061158,0.00577118871056404,0.00901332642691742
0.018759610088546,0.00546387495980029,0.00943219473483361
0.0189814784045246,0.00501458473278979,0.00975430828760774
0.019273661758295,0.00417746684886629,0.0100341209339728
0.0193589942631985,0.00386168252956647,0.0100522790983771
0.0194319056597133,0.00355495775445197,0.0100436349628339
0.0194954272085688,0.00326599203232727,0.0100118786888994
0.019549177941228,0.00298086850711492,0.00997710509500788
0.0195922774808651,0.00268672362295431,0.00994658076419431
0.0196023358721577,0.00243715994735035,0.00992018622880254
0.0195849743911472,0.00224232436000667,0.00985679213610132
0.0195380668950254,0.00211035582382172,0.00982401801863884
0.0195344215045361,0.0019546465029497,0.00976853983499094
0.0194890624688847,0.00182034172117593,0.00969381588757721
0.0194346230845201,0.00170253689595682,0.0096182703241293
0.0193581539199705,0.0015950299299255,0.00952804946627259
0.0192794198245111,0.00146544513785191,0.0094419941007918
0.0191824192110218,0.0013348841451637,0.00934980667988172
0.0189221410055852,0.000777833656323342,0.00880644141638711
0.0187535214555849,0.000376833877755101,0.00832473656130193
0.0185597150056137,9.49093502049589e-06,0.00776440691309365
0.0182702683211358,-0.000265700807520552,0.00723262668338128
0.0180003971714721,-0.000540561030353032,0.00670691447958242
0.017786258713009,-0.000833031658201831,0.00622401381015599
0.0175841498106572,-0.00118612999497811,0.0057659442461913
0.0174183318025364,-0.00150836020991741,0.00530541845207407
0.0172783660409452,-0.00182767997853091,0.00482002114763661
0.0171167938272193,-0.00205982957838397,0.00429101737060048
0.0169462552981757,-0.00229753259840951,0.00375711772271203
0.0167248173074449,-0.00263359444644423,0.00326379949764438
0.0165721830108989,-0.00308767390824562,0.00294527602247861
0.0164577366270811,-0.00353973097989752,0.00272734643216556
0.0163208607100449,-0.00401715190980545,0.00258348068761052
0.0161946756723902,-0.00453904096533658,0.00244341263489474
0.0161454079578762,-0.00496302668076062,0.00221522084013825
0.0161647861855141,-0.00530538261006137,0.00187001396251447
0.0161870872802864,-0.00555401317491394,0.00142195101946394
0.0162172248307265,-0.00575490131785372,0.00087794567872682
0.0165748699363738,0.00375008323771613,0.00105844006778797
0.0166781874278356,0.00387039006634545,0.00123822317609437
0.01671925600583,0.00400586668359805,0.00144782890546222
0.016695686675791,0.00415625379932719,0.00166138238709268
0.0166292133179033,0.00433706655526664,0.00184307523577707
0.0165151779589426,0.0045189360844542,0.00199916499709768
0.0163652826166856,0.0047160295673427,0.00211114736768556
0.0161844750986364,0.00490965426709446,0.00216291754015793
0.0159990320425714,0.00510112361050062,0.00216275570898071
0.0158137130471364,0.00527853127616667,0.00211505652123735
0.0156313314156399,0.0054819625949486,0.0020175016828721
0.0154427887310047,0.00565430877450613,0.00189143077066612
